fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acid_balance,sweetness index,complexity index
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,14.66642222629623,0.24175797609013622,6.397
8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,16.110812762726614,0.26881691525062873,6.45
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,11.094728544108845,0.24731156203057844,6.013
8.7,0.54,0.26,2.5,0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6,16.110812762726614,0.26881691525062873,6.45
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,37.1415306596193,0.28421022714712935,7.199
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,18.536133265042317,0.2857140136057013,6.361
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,22.57078369189452,0.19999978947390581,6.184
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,10.357019559290961,0.14432974811366175,6.555
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,10.90896694355746,0.25531887732034325,6.818999999999999
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,10.73434198483633,0.24468059076532894,6.779
7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,7,8.415208576955443,0.2156860630528794,6.334999999999999
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,30.688596944932936,0.18446584032442687,7.058000000000001
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,18.332993833447528,0.24468059076532894,6.966000000000001
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,16.101422009796448,0.24210500831051757,6.839
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,18.332993833447528,0.24468059076532894,6.966000000000001
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,16.101422009796448,0.24210500831051757,6.839
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,18.332993833447528,0.24468059076532894,6.966000000000001
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7,12.187309573287918,0.5940588177635469,6.356999999999999
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5,10.89535977074969,0.3564352906581281,6.138999999999999
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,18.12462240369992,0.2499997767859136,7.041
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,15.952001142829934,0.7610612733971032,6.241
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,24.883142252505753,0.22916642795163758,7.3100000000000005
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,5,11.136237088214909,0.2232140864159943,7.481
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,44.16543984889309,0.5033553668755927,11.082
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,28.483985333777763,0.2333331388890509,7.522
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,18.29748303227591,0.2526313130196705,6.428
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,17.636042981036706,0.3085103100954148,6.882999999999999
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,24.883142252505753,0.22916642795163758,7.3100000000000005
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,23.99952000959981,0.13333320634932727,8.154
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,13.84588757908502,0.14583318142376936,6.003
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,13.84588757908502,0.14583318142376936,6.003
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,17.856717697197688,0.17777758024713308,5.8919999999999995
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,12.631357344607991,0.16666649305573641,5.970000000000001
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,6,36.070140352130274,0.17647041522508314,7.337
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,5,30.249243768905774,0.19607823913898126,8.097999999999999
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,15.931933357061748,0.20618535444808822,6.838
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,16.938429827962697,0.1894734847647529,6.3500000000000005
11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,33.23431663774595,0.21739106805318692,7.478000000000001
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,5,13.698442487089219,0.20909071900843726,7.471
11.3,0.34,0.45,2.0,0.0819999999999999,6.0,15.0,0.9988,2.94,0.66,9.2,6,33.23431663774595,0.21739106805318692,7.478000000000001
6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,5,17.24956876078098,0.24999975000025002,5.934
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,11.232722839413158,0.17894718005559995,6.286
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5,7.903162071273619,0.21052609418305876,6.929
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,11.232722839413158,0.17894718005559995,6.286
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,26.99932501687458,0.2365588854205533,7.311
9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5,22.68237360064389,0.2156860630528794,6.975
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,26.99932501687458,0.2365588854205533,7.311
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,10.749865626679666,0.2323229976535377,6.554
8.3,0.78,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,10.640889219368983,0.25999974000026,6.479
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,41.53686396677051,0.34374964192745633,7.362
13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5,30.929513267133323,0.2111108765434705,8.167
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,17.777382724828335,0.2156860630528794,6.407
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,18.477859176974412,0.2295916024575485,6.502000000000001
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,10.384482250227562,0.23008829195726377,6.798
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5,9.999897960224898,0.24468059076532894,6.884
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,10.384482250227562,0.23008829195726377,6.798
7.1,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,5,10.922908878324948,0.19780198043738415,5.75
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5,14.21852783550257,0.31958729939453673,6.727
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,11.666489901668157,0.17021258488022886,6.041
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,21.315228546617192,0.19148915799025745,6.375
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,9.999891305529287,0.26530585172872273,6.782
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,17.550662231383033,0.22222197530891633,6.491
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,18.74960938313785,0.2978720235404005,6.606
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,19.148528754707346,0.2872337369853862,6.603
5.1,0.47,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,10.85083296100083,0.10156242065435886,6.066
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,10.769065091306288,0.2210523988922117,5.851000000000001
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,10.769065091306288,0.2210523988922117,5.851000000000001
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,15.284304320254957,0.32989656711694115,6.829
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,31.05181442593616,0.19444426440345888,8.146
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,10.392054979853137,0.2871284285857143,7.441000000000001
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,10.769065091306288,0.2210523988922117,5.851000000000001
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,10.937329104232747,0.22340401765530038,5.821
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,8.1158636148443,0.6060599938787941,6.477
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,8.974243919949744,0.1999998000002,5.941000000000001
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,15.10173261770168,0.2857140136057013,6.263
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,14.311664006165024,0.2155170555887452,6.7829999999999995
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6,31.28931324795974,0.15999984000016002,7.078
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,10.341362523292455,0.2772274482896552,7.441000000000001
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,15.751933594095684,0.3157891412745881,6.593
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5,12.608512920102608,0.3404251697604577,6.4350000000000005
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,18.60421850654636,0.24468059076532894,6.1579999999999995
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,13.378197591924435,0.26530585172872273,7.053000000000001
7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6,14.69357768208812,0.2934779418718024,5.784000000000001
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,18.60421850654636,0.24468059076532894,6.1579999999999995
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,16.521379970000652,0.25999974000026,6.211
8.4,0.56,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,14.999732147640222,0.20833311631967052,6.372
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,10.757412766473236,0.4105258836569646,5.852
8.4,0.56,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5,14.999732147640222,0.20833311631967052,6.372
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,18.541280389991876,0.3097822719757914,6.479
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5,18.094807266493653,0.26999973000027006,6.2170000000000005
7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,22.902487016547852,0.23157870360136465,6.176
9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,13.63615702792382,0.28846126109494125,6.885
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,11.24984375217011,0.2522520249981757,6.786
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,11.227873195207104,0.1894734847647529,5.614000000000001
6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5,11.227873195207104,0.1894734847647529,5.614000000000001
6.4,0.865,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6,7.398758395856696,0.25196830553676736,6.5169999999999995
9.5,0.55,0.66,2.3,0.387,12.0,37.0,0.9982,3.17,0.67,9.6,5,17.272413228850386,0.23958308376762108,6.881
8.9,0.875,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5,10.17131232785911,0.29999973913066164,7.166
7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5,8.742410270535682,0.21874977213565405,5.941
7.0,0.45,0.34,2.7,0.0819999999999999,16.0,72.0,0.998,3.55,0.6,9.5,5,15.555209884224794,0.28421022714712935,5.83
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5,13.749754468670202,0.215053532200503,6.056
7.7,0.965,0.1,2.1,0.1119999999999999,11.0,22.0,0.9963,3.26,0.5,9.5,5,7.979191925472276,0.2210523988922117,6.08
7.7,0.965,0.1,2.1,0.1119999999999999,11.0,22.0,0.9963,3.26,0.5,9.5,5,7.979191925472276,0.2210523988922117,6.08
8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6,13.898069524245352,0.26881691525062873,6.265
9.0,0.46,0.23,2.8,0.092,28.0,104.0,0.9983,3.1,0.56,9.2,5,19.564792069737614,0.3043474952744617,6.5280000000000005
9.0,0.69,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5,13.043289227692354,0.25806423864060357,6.57
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6,10.920908935408747,0.36521707372428375,6.974
9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5,17.358163053527292,0.2736839224379764,6.701
6.5,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,5,10.568933838474171,0.20652151465052757,5.555
11.6,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5,28.291992878222484,0.27999972000028,7.7989999999999995
11.1,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5,28.46080869721289,0.28421022714712935,7.443
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,14.313444834415012,0.2210523988922117,5.989
8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6,24.116937737125372,0.2777774691361454,6.1209999999999996
8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5,26.05981636920093,0.27659545043037187,6.404
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6,14.399712005759886,0.21874977213565405,5.976000000000001
7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6,14.313444834415012,0.2210523988922117,5.989
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,12.769034322548885,0.3052628365654352,6.335000000000001
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,12.769034322548885,0.3052628365654352,6.335000000000001
7.6,0.54,0.13,2.5,0.0969999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,5,14.073813447899113,0.26595716387535756,6.042999999999999
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5,12.769034322548885,0.3052628365654352,6.335000000000001
7.8,0.48,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,6,16.249661465386136,0.18681298152419615,6.168
7.8,0.91,0.07,1.9,0.0579999999999999,22.0,47.0,0.99525,3.51,0.43,10.7,6,8.571334380940868,0.17756992750474065,6.459
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6,6.428505831573148,0.17857126913279545,6.018
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,9.310237813358468,0.22448956684738078,6.33
8.1,0.87,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5,9.310237813358468,0.22448956684738078,6.33
8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5,20.951882098045285,0.27173883506648366,6.436
9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5,15.516973845278532,0.2886594962273235,6.680999999999999
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,14.198256515167708,0.20833311631967052,6.726000000000001
8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6,12.5712489821574,0.16999983000017,6.679
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5,14.198256515167708,0.20833311631967052,6.726000000000001
9.1,0.68,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6,13.382156144762577,0.29473653185628224,6.655
9.2,0.67,0.1,3.0,0.091,12.0,48.0,0.99888,3.31,0.54,9.5,6,13.731138341218786,0.3157891412745881,6.692
8.8,0.59,0.18,2.9,0.089,12.0,74.0,0.99738,3.14,0.54,9.4,5,14.915001440653551,0.3085103100954148,6.502000000000001
7.5,0.6,0.32,2.7,0.103,13.0,98.0,0.99938,3.45,0.62,9.5,5,12.499791670138832,0.28421022714712935,6.036
7.1,0.59,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,12.03369434416366,0.23711315761530144,5.908999999999999
7.9,0.72,0.01,1.9,0.076,7.0,32.0,0.99668,3.39,0.54,9.6,5,10.972069832363442,0.19791646050368697,6.202
7.1,0.59,0.02,2.3,0.0819999999999999,24.0,94.0,0.99744,3.55,0.53,9.7,6,12.03369434416366,0.23711315761530144,5.908999999999999
9.4,0.685,0.26,2.4,0.0819999999999999,23.0,143.0,0.9978,3.28,0.55,9.4,5,13.722427409818835,0.25531887732034325,6.745
9.5,0.57,0.27,2.3,0.0819999999999999,23.0,144.0,0.99782,3.27,0.55,9.4,5,16.666374274135546,0.24468059076532894,6.785
7.9,0.4,0.29,1.8,0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6,19.74950626234344,0.1894734847647529,6.286
7.9,0.4,0.3,1.8,0.157,2.0,45.0,0.99727,3.31,0.91,9.5,6,19.74950626234344,0.1894734847647529,6.283
7.2,1.0,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,5,7.199928000719993,0.2999997000003,6.018000000000001
6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.99612,3.4,0.6,10.3,6,9.019489941307958,0.2330094825150655,6.030000000000001
6.9,0.635,0.17,2.4,0.241,6.0,18.0,0.9961,3.4,0.59,10.3,6,10.865970614635991,0.2330094825150655,6.027000000000001
8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,5,19.30187670054185,0.32380921541979485,6.6530000000000005
7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5,13.65358358493106,0.26530585172872273,5.96
7.0,0.57,0.0,2.0,0.19,12.0,45.0,0.99676,3.31,0.6,9.4,6,12.28048630725777,0.21276573110028607,5.800000000000001
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,5,14.13012760592161,0.24489770928805174,5.734999999999999
9.0,0.82,0.05,2.4,0.081,26.0,96.0,0.99814,3.36,0.53,10.0,5,10.975475908830381,0.23999976000024,6.759
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,5,14.13012760592161,0.24489770928805174,5.734999999999999
7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5,12.03369434416366,0.2551017805083872,5.957
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,28.284906145538702,0.24210500831051757,6.960000000000001
9.9,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5,28.284906145538702,0.24210500831051757,6.960000000000001
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,17.856823985285978,0.2178215665133005,7.198
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,17.856823985285978,0.2178215665133005,7.198
8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5,13.65057697496865,0.31182762169072936,6.386
7.4,0.37,0.43,2.6,0.0819999999999999,18.0,82.0,0.99708,3.33,0.68,9.7,6,19.99945947406827,0.2680409607825147,6.074
8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5,13.749785159606883,0.3020830186635222,6.562
7.1,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,6,11.639153456500713,0.2577316930601103,5.93
7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,5,12.833119448009201,0.24074051783285386,6.488
10.1,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6,37.406021999185214,0.18399985280011774,7.949
10.8,0.89,0.3,2.6,0.132,7.0,60.0,0.99786,2.99,1.18,10.2,5,12.134695115785217,0.25490171088067565,7.734
8.7,0.46,0.31,2.5,0.126,24.0,64.0,0.99746,3.1,0.74,9.6,5,18.912632334079692,0.26041639539958816,6.582
9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,7,25.13445582551823,0.1481480109740639,7.203000000000001
9.4,0.5,0.34,3.6,0.0819999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6,18.799624007519853,0.33644828369319285,7.1259999999999994
9.4,0.5,0.34,3.6,0.0819999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6,18.799624007519853,0.33644828369319285,7.1259999999999994
7.2,0.61,0.08,4.0,0.0819999999999999,26.0,108.0,0.99641,3.25,0.51,9.4,5,11.803085195324668,0.42553146220057214,5.853
8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,5,15.636079344011927,0.32999967000033,6.572
5.1,0.585,0.0,1.7,0.044,14.0,86.0,0.99264,3.56,0.94,12.9,7,8.717799695731697,0.131782843579191,6.192
7.7,0.56,0.08,2.5,0.114,14.0,46.0,0.9971,3.24,0.66,9.6,6,13.749754468670202,0.26041639539958816,6.1579999999999995
8.4,0.52,0.22,2.7,0.084,4.0,18.0,0.99682,3.26,0.57,9.9,6,16.15353550893252,0.27272699724545735,6.501
8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,7,29.284668404699826,0.18749985351573942,7.33
8.4,0.25,0.39,2.0,0.0409999999999999,4.0,10.0,0.99386,3.27,0.71,12.5,7,33.59865605375785,0.1599998720001024,7.323
8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,7,29.284668404699826,0.18749985351573942,7.33
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,5,13.962000716967605,0.20652151465052757,5.978
7.6,0.48,0.31,2.8,0.07,4.0,15.0,0.99693,3.22,0.55,10.3,6,15.833003479094184,0.2718443962675764,6.295
7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.47,10.5,5,14.8976551498949,0.24761881179160783,6.211
12.9,0.5,0.55,2.8,0.072,7.0,24.0,1.00012,3.09,0.68,10.9,6,25.799484010319798,0.2568804982747722,8.634
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5,23.999466678518257,0.23148126714697487,7.773000000000001
12.6,0.41,0.54,2.8,0.103,19.0,41.0,0.99939,3.21,0.76,11.3,6,30.730957781517525,0.2477873913385917,8.658
10.8,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5,23.999466678518257,0.23148126714697487,7.773000000000001
9.8,0.51,0.19,3.2,0.081,8.0,30.0,0.9984,3.23,0.58,10.5,6,19.215309503735224,0.30476161451274814,7.244
10.8,0.29,0.42,1.6,0.084,19.0,27.0,0.99545,3.28,0.73,11.9,6,37.240095169132104,0.13445366852632898,8.109
7.1,0.715,0.0,2.35,0.071,21.0,47.0,0.99632,3.29,0.45,9.4,5,9.929931049915387,0.24999973404283612,5.795
9.1,0.66,0.15,3.2,0.0969999999999999,9.0,59.0,0.99976,3.28,0.54,9.6,5,13.78766988378964,0.33333298611147283,6.682
7.0,0.685,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,5,10.218828922205516,0.1958760867256838,5.890000000000001
4.9,0.42,0.0,2.1,0.048,16.0,42.0,0.99154,3.71,0.74,14.0,7,11.66638889550249,0.1499998928572194,6.382000000000001
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5,12.407177644858429,0.2040814244067098,5.812
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5,12.407177644858429,0.2040814244067098,5.812
7.1,0.48,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,5,14.791358513364305,0.2718443962675764,6.089
7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,5,15.434447077237449,0.26168199842803885,6.196999999999999
7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,7,27.776749009295948,0.20909071900843726,6.492
7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,5,15.434447077237449,0.26168199842803885,6.196999999999999
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,6,9.67197259061327,0.18918901874863178,5.920999999999999
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,6,9.67197259061327,0.18918901874863178,5.920999999999999
8.8,0.685,0.26,1.6,0.088,16.0,23.0,0.99694,3.32,0.47,9.4,5,12.846527787915505,0.17021258488022886,6.481
7.6,0.665,0.1,1.5,0.066,27.0,55.0,0.99655,3.39,0.51,9.3,5,11.428399572938753,0.16129014915037726,5.9830000000000005
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7,23.927716867254738,0.20512802980510275,6.307
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7,23.927716867254738,0.20512802980510275,6.307
